"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpSeqFaultCnt","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpEchoSuccRatio","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isLab"
90,288230376151728128,0,3,2048,57145,53,17,53,1,1,69,58,69,69,69,0,0,0,0,0,0,0,0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005758016,0.005758016,0.005758016,0.005758016,0,0.005758016,0,0,0,0,0,0,2,1,24,24,12,1,12938,1390049,"0"
47,288230376151728128,44.248523,3,2048,5353,5353,17,5353,5,0,647,0,115,133,129.4,6.439873,37.28525,8.849705,12.76896,0.1129981,14.62196,1,1,1,22565,22565,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,17,1559,"0"
44,288230376151728128,0,3,2048,55612,53,17,53,1,1,69,58,69,69,69,0,0,0,0,0,0,0,0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003110016,0.003110016,0.003110016,0.003110016,0,0.003110016,0,0,0,0,0,0,1,1,4,4,4,1,14164,1516848,"0"
97,288230376151728128,0,3,2048,53,50408,17,53,1,1,58,69,58,58,58,0,0,0,0,0,0,0,-0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.005740992,0,0,0,0,0,0,1,3,3,3,3,1,14,1172,"0"
86,288230376151728128,3.398197,3,2048,5353,5353,17,5353,2,0,1131,0,306,825,565.5,183.4942,3.398197,1.699098,1.201444,0.5885474,332.8235,1,1,1,56811,0,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,2,39898,4239811,"0"
36,288230376151728128,0.205364,3,2048,68,67,17,67,2,0,612,0,300,312,306,4.24264,0.205364,0.102682,0.07260713,9.738805,2980.074,1,1,1,0,0,64,64,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,18792,2007306,"0"
95,288230376151728128,97.485177,3,2048,5353,5353,17,5353,15,0,3483,0,114,522,232.2,129.5562,57.34459,6.499012,14.6114,0.1538696,35.72851,1,1,1,43397,43397,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,37015,3931590,"0"
36,288230376151728128,0,3,2048,53,57866,17,53,1,1,37,48,37,37,37,0,0,0,0,0,0,0,-0.1294118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.004745,0,0,0,0,0,0,1,2,11,11,11,1,26,1190,"0"
73,576460752303456256,0,3,34525,0,0,58,0,1,3,24,72,24,24,24,0,0,0,0,0,0,-0.5,-0.5,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75.20706,73.1828,75.20706,75.20706,0,75.20706,0,0,1,1,0,0,1,2,1,1,1,1,69,18441,"0"
60,288230376151728128,3.686555,3,2048,5353,5353,17,5353,11,0,2172,0,114,365,197.4545,79.23181,1.127117,0.3351414,0.2764312,2.983816,589.168,1,1,1,41126,21833,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,24,3036,"0"
19,288230376151728128,0,3,2048,61607,53,17,53,1,1,69,58,69,69,69,0,0,0,0,0,0,0,0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005636,0.005636,0.005636,0.005636,0,0.005636,0,0,0,0,0,0,2,1,36,36,18,1,11813,1250997,"0"
55,288230376151728128,6.215393,3,2048,5353,5353,17,5353,2,0,612,0,306,306,306,0,6.215393,3.107697,2.197473,0.3217818,98.46521,1,1,1,46382,0,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,77600,8356447,"0"
85,288230376151728128,75.366456,3,2048,5353,5353,17,5353,34,0,7428,0,90,522,218.4706,115.1441,41.1656,2.21666,7.013813,0.4511291,98.55843,1,1,1,34765,50496,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,76,9148,"0"
37,288230376151728128,0,3,2048,138,138,17,138,1,0,201,0,201,201,201,0,0,0,0,0,0,1,1,1,65535,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,22,1355,"0"
31,288230376151728128,0,3,2048,52723,53,17,53,1,1,49,38,49,49,49,0,0,0,0,0,0,0,0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004675008,0.004675008,0.004675008,0.004675008,0,0.004675008,0,0,0,0,0,0,2,1,22,22,11,1,19504,2072795,"0"
8,576460752303456256,450.257655,3,34525,53276,49154,6,49154,16,15,4884,3692,0,1428,305.25,516.108,150.0074,28.14111,56.53892,0.03553521,10.84712,0.03225806,0.1389925,2579,65535,0,64,64,0,0,0,478406537,14,4884,0,15,3692,0,4735,65535,130586.5,65535,131328,2,3,3,218,16,12,40,286,1440,64,601041743,640642958,1,601041743,1090297558,0.000219008,5.8e-05,0.006977024,0.001591671,0.002378003,0.004838976,0,2,0,0,0,0,2,2,2,2,1,1,72,13250,"0"
87,576460752303456256,73.227812,3,34525,49154,53505,6,49154,36,33,9725,15468,0,1428,270.1389,505.9734,64.76613,2.034106,10.4443,0.4916165,132.8047,0.04347826,-0.2279602,18995,65535,0,64,64,0,2,0,1565317529,30,9725,0,36,14040,2,3540,65535,131059,65535,131328,7,7,8,795,40,36,115,318,1440,64,3763562650,466517236,0.004,15054251.32,1676293156,0.004285,0.000979008,0.386988,0.1082324,0.1622732,2.280699,11.42921,2,0,0,0,0,2,1,1,1,0.5,1,3,407,"0"
66,288230376151728128,0,3,2048,67,68,17,67,1,0,300,0,300,300,300,0,0,0,0,0,0,-1,1,1,65535,0,128,128,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,39,2062,"0"
41,288230376151728128,1.535966,3,2048,137,137,17,137,3,0,150,0,50,50,50,0,0.820676,0.5119887,0.2643916,1.953168,97.65841,1,1,1,1,1,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,33,1729,"0"
25,68,3530.453155,2,2054,0,0,0,0,45,34,2070,952,46,46,46,0,90.08842,78.45451,23.05965,0.01274624,0.586327,0.1392405,0.3699537,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
66,576460752303456256,338.003243,3,34525,3722,3722,17,3722,5,0,20,0,4,4,4,0,104.0012,67.60065,25.61902,0.01479276,0.05917103,1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,185,13121,"0"
18,288230376151728128,7.005613,3,2048,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.000808,1.751403,1.256131,0.5709708,98.20697,1,1,1,1424,11234,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,2,26735,2850506,"0"
39,288230376151728128,0,3,2048,53625,53,17,53,1,1,48,37,48,48,48,0,0,0,0,0,0,0,0.1294118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005787008,0.005787008,0.005787008,0.005787008,0,0.005787008,0,0,0,0,0,0,1,1,8,8,8,1,10754,1155195,"0"
68,288230376151728128,0,3,2048,53,57519,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.00305504,0,0,0,0,0,0,1,4,7,7,7,1,5,492,"0"
110,288230376151728128,105.534287,3,2048,5353,5353,17,5353,6,0,1922,0,172,887,320.3333,209.8031,59.94282,17.58905,19.13384,0.05685356,18.21209,1,1,1,12780,28963,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5,1,29554,3149439,"0"
19,288230376151728128,0,3,2048,67,68,17,67,1,0,300,0,300,300,300,0,0,0,0,0,0,-1,1,1,65535,0,128,128,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,9,680,"0"
77,576460752303456256,0.702139,3,34525,54715,49154,6,49154,30,28,12441,9654,0,1428,414.7,586.6961,0.201383,0.02340463,0.05012288,42.72658,17718.71,0.03448276,0.1261371,2611,65535,0,64,64,0,0,0,850254359,26,12442,0,29,9654,0,4731,65535,130837,65535,131328,7,7,8,218,16,28,88,286,1440,64,824179265,2565275606,0.001,824179.3041,1690541281,0.000632,0.000128992,0.085192,0.01389724,0.0262466,0.005096992,0,2,0,0,0,0,2,1,2,2,1,1,107,26440,"0"
72,288230376151728128,248.75519,3,2048,5353,5353,17,5353,32,0,6492,0,78,522,202.875,109.7101,146.2244,7.7736,23.94467,0.1286405,26.09795,1,1,1,11850,59149,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,21483,2299179,"0"
26,68,3475.595024,2,2054,0,0,0,0,304,0,13984,0,46,46,46,0,135.3759,11.43287,27.36879,0.08746704,4.023484,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
41,288230376151728128,0,3,2048,5353,5353,17,5353,1,0,306,0,306,306,306,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0.6666667,2,63586,6841624,"0"
50,288230376151728128,127.284483,3,2048,5353,5353,17,5353,9,0,292,0,28,68,32.44444,11.85185,126.2595,14.14272,37.37334,0.07070775,2.294074,1,1,1,1,1,1,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,13,643,"0"
31,288230376151728128,0,3,2048,67,68,17,67,1,0,300,0,300,300,300,0,0,0,0,0,0,-1,1,1,65535,0,128,128,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,7,606,"0"
68,576460752303456256,78.236341,3,34525,5353,5353,17,5353,6,0,648,0,108,108,108,0,70.24718,13.03939,22.25857,0.0766907,8.282596,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,113,33705,"0"
46,576460752303456256,0,3,34525,5353,5353,17,5353,1,0,108,0,108,108,108,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,56,9303,"0"
5,69,3489.026848,2,2054,0,0,0,0,31,42,868,1932,28,28,28,0,136.2947,112.5492,29.71071,0.008884999,0.24878,-0.1506849,-0.38,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
72,288230376151728128,0,3,2048,5353,5353,17,5353,1,0,887,0,887,887,887,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5,1,112171,12061115,"0"
2,68,3598.068183,2,2054,0,0,0,0,4930,0,226780,0,46,46,46,0,7.885024,0.7298303,0.9003639,1.37018,63.02827,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
22,288230376151728128,0,3,2048,53,51838,17,53,1,1,58,69,58,58,58,0,0,0,0,0,0,0,-0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.002860032,0,0,0,0,0,0,2,3,7,7,3.5,1,11,1284,"0"
15,288230376151728128,0,3,2048,53,53613,17,53,1,1,37,48,37,37,37,0,0,0,0,0,0,0,-0.1294118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.006052992,0,0,0,0,0,0,1,2,43,43,43,1,24,1144,"0"
18,288230376151728128,0,3,2048,53657,53,17,53,1,1,48,37,48,48,48,0,0,0,0,0,0,0,0.1294118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005117,0.005117,0.005117,0.005117,0,0.005117,0,0,0,0,0,0,2,1,38,38,19,1,11813,1250997,"0"
105,576460752303456256,595.667307,3,34525,5353,5353,17,5353,36,0,5949,0,90,522,165.25,102.5769,164.6607,16.54632,37.35704,0.06043642,9.987119,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,255,42810,"0"
104,288230376151728128,587.986778,3,2048,5353,5353,17,5353,37,0,6086,0,90,522,164.4865,101.2878,164.6608,15.89153,34.586,0.06292659,10.35057,1,1,1,2551,33292,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,63,8629,"0"
94,288230376151728128,0,3,2048,53,54157,17,53,1,1,37,48,37,37,37,0,0,0,0,0,0,0,-0.1294118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.002728992,0,0,0,0,0,0,1,3,9,9,9,1,14,1172,"0"
35,576460752303456256,0,3,34525,0,0,58,0,1,2,16,48,16,16,16,0,0,0,0,0,0,-0.3333333,-0.5,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,1,1,0,0,1,1,2,2,2,1,59,5765,"0"
81,576460752303456256,0,3,34525,3722,3722,17,3722,1,0,4,0,4,4,4,0,0,0,0,0,0,1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0.5,0.3333333,73,14467,"0"
42,288230376151728128,1.535498,3,2048,137,137,17,137,3,0,150,0,50,50,50,0,0.818662,0.5118327,0.2643093,1.953763,97.68818,1,1,1,1,1,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0.5,12,575,"0"
14,288230376151728128,0,3,2048,50324,53,17,53,1,1,49,38,49,49,49,0,0,0,0,0,0,0,0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005923968,0.005923968,0.005923968,0.005923968,0,0.005923968,0,0,0,0,0,0,2,1,46,46,23,1,11731,1241090,"0"
8,68,3588.953269,2,2054,0,0,0,0,463,0,12964,0,28,28,28,0,55.90858,7.751518,5.461243,0.129007,3.612195,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
103,288230376151728128,0,3,2048,138,138,17,138,1,0,198,0,198,198,198,0,0,0,0,0,0,1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0.5,17978,1925062,"0"
88,288230376151728128,0,3,2048,5353,5353,17,5353,1,0,887,0,887,887,887,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,14625,1569147,"0"
21,288230376151728128,0,3,2048,53,62325,17,53,1,1,58,69,58,58,58,0,0,0,0,0,0,0,-0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.006836,0,0,0,0,0,0,1,2,31,31,31,1,24,1144,"0"
54,576460752303456256,7.004938,3,34525,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.001959,1.751235,1.256553,0.5710257,98.21643,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5,1,83,7945,"0"
49,288230376151728128,0,3,2048,138,138,17,138,1,0,201,0,201,201,201,0,0,0,0,0,0,1,1,1,65535,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0.5,0.5,12,575,"0"
84,288230376151728128,0,3,2048,56324,53,17,53,1,1,68,57,68,68,68,0,0,0,0,0,0,0,0.088,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005172992,0.005172992,0.005172992,0.005172992,0,0.005172992,0,0,0,0,0,0,4,1,14,14,3.5,1,130880,14030552,"0"
30,576460752303456256,1.160748,3,34525,5353,5353,17,5353,8,0,224,0,28,28,28,0,1.054694,0.1450935,0.3095482,6.892107,192.979,1,1,1,65535,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,26,860,"0"
10,288230376151728128,0,3,2048,51222,53,17,53,1,1,49,38,49,49,49,0,0,0,0,0,0,0,0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067,0.0067,0.0067,0.0067,0,0.0067,0,0,0,0,0,0,2,1,8,8,4,1,20095,2149122,"0"
96,576460752303456256,0,3,34525,5353,5353,17,5353,1,0,347,0,347,347,347,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0.3333333,1,208,28200,"0"
63,288230376151728128,0,3,2048,53,52395,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.0055,0,0,0,0,0,0,2,1,5,5,2.5,1,39,2062,"0"
69,288230376151728128,5.01746,3,2048,5353,5353,17,5353,12,0,2716,0,114,522,226.3333,112.4956,1.228729,0.4181217,0.3684315,2.391649,541.3098,1,1,1,49955,57128,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,126,15642,"0"
54,288230376151728128,1.537634,3,2048,137,137,17,137,3,0,150,0,50,50,50,0,0.818994,0.5125447,0.2646779,1.951049,97.55247,1,1,1,1,1,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,67,4963,"0"
65,576460752303456256,0,3,34525,5353,5353,17,5353,1,0,825,0,825,825,825,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0.25,48,7654,"0"
12,288230376151728128,1.536147,3,2048,137,137,17,137,2,0,100,0,50,50,50,0,1.536147,0.7680735,0.54311,1.301959,65.09794,1,1,1,2,2,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,11,525,"0"
23,576460752303456256,7.004583,3,34525,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.001557,1.751146,1.25656,0.5710547,98.22141,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5,1,33,1072,"0"
119,288230376151728128,1.5359,3,2048,137,137,17,137,5,0,250,0,50,50,50,0,0.819158,0.30718,0.2990124,3.25542,162.771,1,1,1,24944,29283,64,64,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,16086,1720536,"0"
8,576460752303456256,2.022225,3,34525,0,0,58,0,3,0,72,0,24,24,24,0,1.011268,0.674075,0.3507873,1.483515,35.60435,-1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,1,3,0,0,2,1,1,1,0.5,1,0,0,"0"
51,288230376151728128,1.433607,3,2048,137,137,17,137,3,0,150,0,50,50,50,0,0.716913,0.477869,0.2486997,2.092624,104.6312,1,1,1,1,1,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,13,643,"0"
113,576460752303456256,1260.998525,3,34525,3722,3722,17,3722,17,0,68,0,4,4,4,0,168.9997,74.17638,30.73092,0.01348138,0.05392552,1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,249,20352,"0"
66,288230376151728128,251.709807,3,2048,5353,5353,17,5353,18,0,1098,0,61,61,61,0,20.07071,13.98388,8.175725,0.07151092,4.362166,1,1,1,44,4889,255,255,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,133,9994,"0"
34,576460752303456256,0,3,34525,0,0,58,0,1,0,24,0,24,24,24,0,0,0,0,0,0,-1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,59,5765,"0"
