"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpSeqFaultCnt","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isVPN"
3,288230376151728128,0,3,2048,53,54241,17,53,1,1,100,36,100,100,100,0,0,0,0,0,0,0,0.4705882,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.02609901,0,0,0,0,0,1,5,11,11,11,1,7,678,"0"
141,288230376151728128,1.119941,3,2048,443,50233,6,443,870,1859,6904,2456165,0,1368,7.935632,82.46509,0.779075,0.001287289,0.02648544,776.8267,6164.61,-0.3624038,-0.994394,18963,1,39807,120,120,0,0,16448,2532993434,870,6904,0,870,2456166,5,4104,65535,3934976,65535,3934976,18,766,19,795,8,870,2735,318,1380,256,4271237611,2841710976,0.1,427123767.5,1259134389,0.000211008,2.1e-05,0.020324,0.000771455,0.000858424,0.01082676,0.05310491,2,0,0,0,1,3,161,161,161,1,134229,1216963,"0"
689,288230376151728128,0,3,2048,60422,9483,6,9483,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,2078332556,0,0,0,0,0,0,0,65320,65320,65320,65320,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,0.000179008,0.000179008,0.000179008,0.000179008,0,0.000179008,0,3,0,0,0,1,1,2,2,2,1,30,164,"0"
1467,288230376151728128,0.336432,3,2048,7000,60674,6,7000,9,7,3090,41,0,1374,343.3333,501.3026,0.256122,0.03738133,0.0734189,26.75132,9184.619,0.125,0.9738103,2611,0,0,64,64,0,0,64,1745258640,6,3090,1,9,41,0,1716,65535,128019.2,65535,131904,1,1,2,795,194,9,31,286,1460,64,1293854205,1856246895,0.001,1293854.266,1684948238,0.01879296,0.01361101,0.102055,0.03270742,0.02645547,0.03849866,0.02772646,0,0,0,0,2,1,3,3,1.5,1,8992432,11522245402,"0"
39,288230376151728128,0,3,2048,53,60833,17,53,1,1,176,49,176,176,176,0,0,0,0,0,0,0,0.5644444,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.09334304,0,0,0,0,0,1,5,7,7,7,1,7,678,"0"
799,288230376151728128,1.039041,3,2048,443,52037,6,443,621,1336,6781,1803559,0,1368,10.91949,97.59076,0.70959,0.001673173,0.02855106,597.6665,6526.21,-0.3653551,-0.9925086,18963,1,3318,120,120,0,0,16452,2840821225,620,6742,0,621,1804928,0,4697,65535,2718501,65535,2719488,20,577,21,795,192,621,1868,318,1380,256,113676751,2970359800,0.1,11367675.27,1674873263,0.000118,3.8e-05,0.005062992,0.000473799,0.000391475,0.01209385,0.05767474,2,0,0,0,1,5,159,159,159,1,110157,1027249,"0"
1190,288230376151728128,5.511657,3,2048,443,51114,6,443,22714,69779,21356,88017162,0,1368,0.9402131,17.50592,0.72955,0.000242654,0.005479333,4121.083,3874.697,-0.5088493,-0.9995149,18995,1,9158,120,120,0,0,18500,4237773941,22713,21317,0,22714,88163801,791,4104,65535,3851426,65535,3852800,11637,6211,11638,795,200,22714,16525,318,1380,256,1150535334,455461129,0.001,1150535.389,1685109250,0.000164,9.02e-06,0.02629899,0.001229282,0.002341785,0.008703939,0.01200079,2,0,0,0,1,6,27,31,31,1.148148,2651837,4573676,"0"
1548,288230376151728128,0.054939,3,2048,7000,53124,6,7000,7,8,3089,41,0,1374,441.2857,518.0156,0.026487,0.007848429,0.008492686,127.414,56226,-0.06666667,0.9738019,2579,0,0,64,64,0,0,64,3136841009,5,3089,0,7,41,0,1715,65535,124039.3,65535,131840,0,1,1,795,192,7,25,286,1460,64,2332387224,3292124670,1,2332387224,1.84467e+19,0.01509901,0.01446003,0.02627501,0.01913063,0.004958686,0.02312706,0.007038834,0,0,0,0,1,1,1,1,1,1,22899523,29103911056,"0"
267,288230376151728128,1.040757,3,2048,50342,443,6,443,820,516,1093060,6969,0,1368,1333,208.9671,0.681438,0.001269216,0.02396222,787.8881,1050255,0.2275449,0.9873294,2611,0,1,64,64,0,0,16452,2741587238,819,1093061,0,819,6969,0,186048,65535,130939.2,65535,131328,8,9,9,283,0,820,2464,286,1460,64,2906991281,1634656033,0.1,290699132.4,1395559183,0.030168,4.6e-05,0.681278,0.01169534,0.05982674,0.03038202,0,2,0,0,0,5,1,66,170,34,2.575758,447552,590488286,"0"
1682,288230376151728128,26.639263,3,2048,53534,443,6,443,414491,220543,522545580,96242,0,1368,1260.692,364.263,0.853523,6.43e-05,0.00173351,15559.4,19600000,0.3054136,0.9996316,18995,0,1,64,64,0,0,18500,2903419203,21274,522545581,0,21274,96203,98,1019028,65535,131064.2,65535,131328,1219,1218,1220,283,8,21275,63832,318,1460,64,2834097258,4281869596,0.1,283409730,1402859059,0.02643702,9.6e-07,0.853345,0.007826556,0.008001013,0.02664602,0,2,0,0,0,4,1,2,4,1,2,31062602,39348635693,"0"
1542,288230376151728128,0.278035,3,2048,443,51298,6,443,12,14,7627,1791,0,1368,635.5833,572.7423,0.087875,0.02316958,0.02287632,43.16003,27431.8,-0.07692308,0.6196645,531,1,59440,56,56,0,0,68,19437080,9,8995,0,12,1792,0,2736,65160,64355.27,64128,65160,2,0,0,795,576,12,38,286,1380,128,2117767724,202918026,1,2117767724,1.84467e+19,0.000151008,8.6e-05,0.06363799,0.005526148,0.01516287,0.03663773,0.01967599,0,0,0,0,1,6,7,27,27,3.857143,58,31806,"0"
991,288230376151728128,1.114902,3,2048,443,54154,6,443,836,2411,7081,3140595,0,1368,8.470096,84.14365,0.718098,0.001333615,0.02492392,749.8417,6351.231,-0.4850631,-0.9955008,18963,1,57358,120,120,0,0,16452,1153732314,836,7081,0,836,3321828,0,4104,65535,3245788,65535,3263744,116,693,117,795,0,836,2756,318,1380,256,764932025,3843799811,0.1,76493203.64,1609755202,0.000217984,2.4e-05,0.004380032,0.000624773,0.000443966,0.01148083,0.05040446,2,0,0,0,1,6,33,41,41,1.242424,572221,2890463,"0"
1741,288230376151728128,0,3,2048,53,62545,17,53,1,1,42,42,42,42,42,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.022156,0,0,0,0,0,1,6,17,17,17,1,16,1789,"0"
934,288230376151728128,1.044659,3,2048,52138,443,6,443,1179,607,1581097,6765,0,1368,1341.049,183.4628,0.704583,0.000886055,0.02063941,1128.598,1513505,0.3202688,0.9914791,2611,0,1,64,64,0,0,16452,3147251108,1178,1581098,0,1178,6765,0,363888,65535,130944.4,65535,131328,9,9,10,283,0,1179,3541,286,1460,64,3492614324,1787551277,0.1,349261437.6,1336979647,0.03152,1.2e-05,0.704417,0.0140063,0.05672578,0.031664,0,2,0,0,0,5,1,70,164,32.8,2.342857,1320459,1740713633,"0"
648,288230376151728128,1.699987,3,2048,54058,443,6,443,2072,1091,2652752,8395,0,1368,1280.286,331.3709,1.373537,0.000820457,0.03019367,1218.833,1560454,0.3101486,0.9936907,18995,0,1,64,64,0,0,16452,1561574073,2071,2652753,0,2071,8356,16,481978,65535,130876.2,65535,131328,13,13,14,283,8,2072,6223,318,1460,64,3303047940,4257747551,0.001,3303048.097,1693727999,0.021744,8.3e-05,1.373244,0.01550266,0.09229866,0.02191104,0,2,0,0,0,7,1,110,114,16.28572,1.036364,692819,889656570,"0"
1089,288230376151728128,5.344282,3,2048,51048,443,6,443,63818,34157,80585242,20491,0,1368,1262.735,360.6042,0.821929,8.37e-05,0.003671755,11941.36,15100000,0.3027405,0.9994916,18995,0,1,64,64,0,0,18500,1617956918,63817,80585243,0,63817,20413,7,969646,65535,130985.1,65535,131328,215,213,216,283,8,63818,60392,318,1460,64,2290618330,1733242435,0.001,2290618.439,1683968955,0.03215296,1.7e-05,0.821726,0.007787862,0.01259432,0.03237696,0,2,0,0,0,8,1,18,56,7,3.111111,6503516,8300910449,"0"
694,288230376151728128,1.041994,3,2048,52801,443,6,443,2064,1081,2701859,7011,0,1368,1309.04,273.472,0.677328,0.000504842,0.01500227,1980.818,2592970,0.3125596,0.9948237,18995,0,1,64,64,0,0,16452,2936994206,2062,2701859,0,2063,6972,0,373122,65535,130982.2,65535,131328,16,12,17,283,0,2064,6199,318,1460,64,1272505959,855789276,0.1,127250597.8,1559015411,0.03073099,1.4e-05,0.67713,0.008582601,0.04129043,0.03088599,0,2,0,0,0,5,1,176,178,35.6,1.011364,1042413,1374909200,"0"
1209,288230376151728128,3.801032,3,2048,52313,443,6,443,40786,21613,51453626,15216,0,1368,1261.551,362.8107,0.716395,9.32e-05,0.003821247,10730.24,13500000,0.3072645,0.9994087,18995,0,1,64,64,0,0,18500,1244623602,40783,51453605,0,40785,15177,4,1052018,65535,131066.5,65535,131328,140,142,141,283,72,40786,56829,318,1460,64,750240103,2009047394,0.001,750240.1386,1685491434,0.03039603,4.99e-06,0.716121,0.007723323,0.01254879,0.03051699,0,2,0,0,0,7,1,44,50,7.142857,1.136364,6295914,8083471073,"0"
222,288230376151728128,0,3,2048,9956,61594,6,9956,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,9.4e-05,0,67,0,0,0,2,1,1,1,0.5,1,234910,310339018,"0"
1387,288230376151728128,0,3,2048,12128,59506,6,12128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.000131008,0,67,0,0,0,1,1,1,1,1,1,13257118,16878303178,"0"
1341,288230376151728128,0.227251,3,2048,443,52366,6,443,14,17,7808,2415,0,1368,557.7143,537.2728,0.065311,0.01623221,0.01729177,61.60589,34358.48,-0.09677419,0.527536,531,1,20404,55,55,0,0,16448,3203713645,14,7808,0,14,2415,0,1368,65160,64239.36,64128,65160,2,0,0,795,0,14,44,286,1380,128,4195322181,1812426603,1,4195322181,1.84467e+19,0.00016,8.8e-05,0.021088,0.002526415,0.0049706,0.0230222,0.0116486,0,0,0,0,1,16,3,75,75,25,75,38655,"0"
629,288230376151728128,1.111406,3,2048,443,50663,6,443,967,1859,6925,2448698,0,1368,7.161324,78.42325,0.778215,0.001149334,0.02509786,870.0691,6230.847,-0.3156405,-0.9943599,18963,1,20826,120,120,0,0,16452,1240890764,966,6886,0,967,2451435,10,4697,65535,3380652,65535,3381504,53,798,54,795,72,967,3044,318,1380,256,1744370227,3810670250,0.1,174437025.3,1511821746,0.000204992,2.5e-05,0.0027,0.000656404,0.000493139,0.01269441,0.0563919,2,0,0,0,1,5,169,171,171,1.011834,266816,2446158,"0"
1757,288230376151728128,16.293787,3,2048,52552,443,6,443,235794,67959,297483569,57000,0,1368,1261.625,362.6009,0.75988,6.91e-05,0.001886456,14471.41,18300000,0.5525377,0.9996169,2611,0,1,64,64,0,0,18500,1509587931,39185,297483570,0,39185,57000,68,1035306,65535,130985.1,65535,131328,813,812,814,283,8,39186,52026,286,1460,64,1087051770,1619497055,0.01,10870517.46,1675372640,0.032127,1.98e-06,0.759707,0.008968364,0.009731288,0.032357,0,2,0,0,0,7,1,4,18,2.571429,4.5,21243572,27246732885,"0"
446,288230376151728128,1.117465,3,2048,443,53673,6,443,553,1174,7968,1533931,0,1368,14.40868,103.6442,0.722489,0.002020732,0.03083446,494.8701,7130.424,-0.3595831,-0.9896647,18995,1,55671,120,120,0,0,16452,617010990,549,9297,0,553,1551737,5,4697,65535,1745403,65535,1745408,74,404,75,795,712,553,1748,318,1380,256,3006329565,1255178139,0.001,3006329.708,1683241384,0.000217024,6.9e-05,0.002076992,0.00065516,0.000385557,0.01666864,0.06079365,2,0,0,0,1,3,169,169,169,1,58236,598610,"0"
665,288230376151728128,1.144113,3,2048,51932,443,6,443,1017,465,1365387,6731,0,1368,1342.563,178.6394,0.809695,0.001124988,0.02550911,888.8983,1193402,0.3724696,0.9901889,18995,0,1,64,64,0,0,16452,1307728299,1013,1365388,0,1016,6692,0,290017,65535,130984.5,65535,131328,9,9,10,283,192,1017,3058,318,1460,64,3619547624,1932127660,0.1,361954767.8,1324286016,0.03206099,2.9e-05,0.809521,0.01690263,0.07456587,0.03226202,0,2,0,0,0,7,1,74,164,23.42857,2.216216,975660,1286771013,"0"
721,288230376151728128,1.002224,3,2048,443,50749,6,443,399,891,6689,1198301,0,1368,16.76441,121.1095,0.707534,0.00251184,0.03549049,398.1146,6674.157,-0.3813953,-0.9888979,18963,1,22960,120,120,0,0,16448,2119810394,398,6650,0,399,1198302,1,4104,65535,1747627,65535,1748480,19,325,20,795,72,399,1202,318,1380,256,147597342,3361364831,0.004,590389.396,1685668504,0.000179968,5e-05,0.002857984,0.000523533,0.000398882,0.0237211,0.07778306,2,0,0,0,1,7,57,171,171,3,287409,2646704,"0"
1522,288230376151728128,22.000278,3,2048,443,51290,6,443,96604,330777,80302,416840811,0,1368,0.8312492,10.08585,0.902145,0.000227737,0.003435664,4391.035,3650.045,-0.5479257,-0.9996148,18999,1,48084,120,120,0,0,16452,1916949262,31052,80455,0,31068,417958579,3047,4696,65535,3581127,65535,3581952,56075,23543,56076,795,712,31068,28728,318,1380,256,576598855,971280303,0.001,576598.8824,1685684660,0.000185984,1e-05,0.033112,0.001261858,0.002394088,0.009371364,0.01028075,2,0,0,0,1,5,15,19,19,1.266667,5767841,6636307,"0"
1431,288230376151728128,0.071885,3,2048,49722,7000,6,7000,9,8,41,4463,0,41,4.555555,10.78802,0.046321,0.007987223,0.01264732,125.2,570.3555,0.05882353,-0.9817939,18963,0,0,63,63,0,96,16448,2779608658,6,41,0,8,1715,1,41,65535,127321.3,65535,131904,1,2,2,475,136,9,40,318,1386,64,3733103052,1805027669,1,3733103052,1.84467e+19,0.000385024,5.5e-05,0.04483302,0.01066025,0.01366056,0.01181798,0,0,0,0,0,1,1,4,4,4,1,44,1729,"0"
1008,288230376151728128,0.040215,3,2048,52346,7000,6,7000,8,7,41,3090,0,41,5.125,11.3285,0.018365,0.005026875,0.005395299,198.9307,1019.52,0.06666667,-0.9738103,18963,0,0,63,63,0,96,16448,1585552580,7,41,0,7,1716,2,41,65535,125713.8,65535,131904,1,2,2,283,8,8,34,318,1386,64,3109359243,3405083492,0.1,310935928.9,1375323377,0.00030496,0.000115008,0.007961024,0.002457564,0.002963402,0.010264,0,0,0,0,0,1,1,2,2,2,1,8,41,"0"
1548,288230376151728128,0,3,2048,62931,53,17,53,1,1,35,93,35,35,35,0,0,0,0,0,0,0,-0.453125,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01979501,0.01979501,0.01979501,0.01979501,0,0.01979501,0,0,0,0,0,6,1,26,26,4.333333,1,28413293,36034254666,"0"
869,288230376151728128,1.107869,3,2048,52960,443,6,443,1272,582,1708797,6771,0,1368,1343.394,177.6948,0.786244,0.000870966,0.02213865,1148.15,1542418,0.3721683,0.9921064,2611,0,1,64,64,0,0,16452,2590382942,1271,1708798,0,1271,6771,0,196992,65535,130943.8,65535,131328,10,8,11,283,0,1272,3820,286,1460,64,859362027,2395749808,0.001,859362.0678,1685406862,0.03197799,5.6e-05,0.786055,0.01223899,0.06468821,0.03220602,0,2,0,0,0,5,1,170,172,34.4,1.011765,1298031,1711494219,"0"
65,288230376151728128,1.406846,3,2048,53037,443,6,443,1754,1130,2276563,7968,0,1368,1297.927,297.0709,1.112664,0.000802079,0.02659075,1246.76,1618203,0.2163662,0.9930244,18995,0,1,64,64,0,0,16452,619808346,1752,2276543,0,1753,7929,1,246555,65535,130955.4,65535,131328,16,13,17,283,72,1754,5269,318,1460,64,2078145324,2366412822,0.001,2078145.423,1694952297,0.021792,5.9e-05,1.112334,0.01244304,0.07352161,0.02202803,0,2,0,0,0,29,1,122,174,6,1.426229,141116,182554305,"0"
1516,288230376151728128,6.639569,3,2048,443,52461,6,443,17944,73031,21613,92240627,0,1368,1.204469,19.75683,0.757214,0.000370017,0.006285623,2702.585,3255.181,-0.605518,-0.9995314,18995,1,4064,120,120,0,0,16452,3624722519,17941,21574,0,17944,92383068,473,4697,65535,3503490,65535,3511552,11127,4230,11128,795,200,17944,1705,318,1380,256,680784493,3673974720,0.1,68078450.31,1618163745,0.000154,9.6e-07,0.03262297,0.001779144,0.003864397,0.01103093,0.01424934,2,0,0,0,1,7,11,41,41,3.727273,2726518,3975496,"0"
1440,288230376151728128,0,3,2048,53,50698,17,53,1,1,49,49,49,49,49,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.01916899,0,0,0,0,0,1,9,23,23,23,1,96,8937,"0"
706,288230376151728128,1.34757,3,2048,50737,443,6,443,1864,732,2456121,6948,0,1368,1317.661,253.1427,0.994426,0.000722945,0.02309396,1383.231,1822630,0.4360555,0.9943582,18995,0,1,64,64,0,0,16452,274006691,1863,2456122,0,1863,6909,1,349281,65535,130870.3,65535,131328,13,10,14,283,8,1864,5599,318,1460,64,163119294,147581062,0.1,16311929.64,1669946948,0.030592,3.5e-05,0.994241,0.01460299,0.08151445,0.0308,0,2,0,0,0,6,1,80,170,28.33333,2.125,1046949,1381776741,"0"
1205,288230376151728128,6.472803,3,2048,52309,443,6,443,43956,23632,55581863,15779,0,1368,1264.489,357.8497,0.584334,0.000147256,0.00454074,6790.875,8586985,0.3007043,0.9994324,18995,0,1,64,64,0,0,16452,971187363,43951,57401249,0,43955,15203,29,919244,65535,131061.9,65535,131328,147,148,148,283,72,43956,830,318,1460,64,1929689996,3085841328,0.1,192969002.5,1493272659,0.107778,2.4e-05,0.584039,0.0230946,0.04119005,0.108002,0,2,0,0,0,7,1,44,50,7.142857,1.136364,6170669,7925289984,"0"
583,288230376151728128,1.26448,3,2048,443,53861,6,443,975,1581,8258,2048418,0,1368,8.469744,78.43797,0.964475,0.001296903,0.03089792,771.0679,6530.748,-0.2370892,-0.9919696,18963,1,26240,120,120,0,0,16452,2769871695,974,8219,0,975,2187640,2,4699,65535,3090272,65535,3090432,193,726,194,795,200,975,3044,318,1380,256,975429583,4284888863,0.1,97542959.75,1599487980,0.00021696,1.6e-05,0.008419968,0.000673289,0.000484344,0.01202857,0.06249407,0,0,0,0,1,5,103,105,105,1.019418,296368,2431779,"0"
998,288230376151728128,0.93983,3,2048,53074,443,6,443,788,499,1056463,6669,0,1368,1340.689,181.681,0.662287,0.001192678,0.02370098,838.4495,1124100,0.2245532,0.9874541,18995,0,1,64,64,0,0,16452,2814749795,787,1056464,0,787,6630,1,192337,65535,130873,65535,131328,8,8,9,283,8,788,2371,318,1460,64,482487432,3677122835,0.001,482487.4549,1685783896,0.03001299,2.4e-05,0.662142,0.01583515,0.06541564,0.03022297,0,2,0,0,0,6,1,30,82,13.66667,2.733333,2399321,3106161060,"0"
199,288230376151728128,0,3,2048,54308,53,17,53,1,1,44,44,44,44,44,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.03902198,0.03902198,0.03902198,0.03902198,0,0.03902198,0,0,0,0,0,15,1,142,142,9.466666,1,310869,393348749,"0"
692,288230376151728128,1.05293,3,2048,53892,443,6,443,1207,546,1621613,6770,0,1368,1343.507,172.9998,0.701715,0.000872353,0.02034114,1146.325,1540096,0.3770679,0.991685,2611,0,1,64,64,0,0,16452,3346725924,1206,1621614,0,1206,6770,0,257184,65535,130943.1,65535,131328,10,9,11,283,0,1207,3625,286,1460,64,464740289,821918412,0.001,464740.3111,1685783289,0.03612103,2.3e-05,0.701563,0.01654616,0.05955014,0.03630503,0,2,0,0,0,5,1,170,170,34,1,954724,1262980714,"0"
1578,288230376151728128,0,3,2048,53268,53,17,53,1,1,36,223,36,36,36,0,0,0,0,0,0,0,-0.7220078,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01750099,0.01750099,0.01750099,0.01750099,0,0.01750099,0,0,0,0,0,5,1,24,24,4.8,1,29003203,36788428458,"0"
114,288230376151728128,1.034747,3,2048,50215,443,6,443,869,562,1166473,6772,0,1368,1342.316,177.0413,0.7228,0.001190733,0.02463095,839.8188,1127303,0.2145353,0.988456,18995,0,1,64,64,0,0,16452,3808339204,867,1166473,0,868,6733,0,190967,65535,130985,65535,131328,9,10,10,283,0,869,2614,318,1460,64,2630592981,1447064886,0.1,263059302,1423198833,0.03070598,3.4e-05,0.722604,0.01719535,0.06029462,0.03084896,0,2,0,0,0,4,1,162,164,41,1.012346,256644,338581917,"0"
420,288230376151728128,1.278462,3,2048,443,53403,6,443,871,1323,7465,1730520,0,1368,8.570608,82.76543,1.024192,0.001467809,0.03470253,681.2874,5839.047,-0.2060164,-0.9914096,18967,1,49159,120,120,0,0,16452,3895183021,870,7426,0,871,1884356,1,4699,65535,3181798,65535,3181824,76,762,77,795,72,871,2705,318,1380,256,3205220407,2163247719,0.001,3205220.559,1693825473,0.000156032,2.8e-05,0.008263008,0.0008024,0.000595089,0.01332496,0.07709901,0,0,0,0,1,17,95,116,116,1.221053,160393,1299178,"0"
1090,288230376151728128,0,3,2048,51087,53,17,53,1,1,36,436,36,36,36,0,0,0,0,0,0,0,-0.8474576,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07828096,0.07828096,0.07828096,0.07828096,0,0.07828096,0,0,0,0,0,7,1,4,4,0.5714286,1,5070164,6473130353,"0"
1228,288230376151728128,4.59435,3,2048,443,51131,6,443,30368,56521,18615,71343145,0,1368,0.6129808,15.0331,0.755772,0.00015129,0.004608161,6609.858,4051.716,-0.3009932,-0.9994783,18963,1,55189,120,120,0,0,16452,1948491101,30365,18576,0,30368,71502023,657,4697,65535,3932672,65535,3932672,34,943,35,795,200,30368,36781,318,1380,256,560784412,903414952,0.001,560784.4386,1685699133,0.000216,8e-06,0.02536099,0.001003363,0.001146981,0.008154408,0.01080236,2,0,0,0,1,6,55,59,59,1.072727,679588,1071803,"0"
205,288230376151728128,0,3,2048,55522,53,17,53,1,1,45,45,45,45,45,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01834099,0.01834099,0.01834099,0.01834099,0,0.01834099,0,0,0,0,0,15,1,132,132,8.8,1,310869,393348749,"0"
1848,288230376151728128,0,3,2048,40878,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,922195534,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,0.00057504,0.00057504,0.00057504,0.00057504,0,0.00057504,0,3,0,0,0,1,2,2,2,2,1,33,164,"0"
484,288230376151728128,1.177326,3,2048,53587,443,6,443,1265,655,1648417,7970,0,1368,1303.096,285.8175,0.889664,0.000930693,0.02505027,1074.469,1400136,0.3177083,0.9903767,18995,0,1,64,64,0,0,16452,2539877090,1263,1647593,0,1264,7931,1,295865,65535,130864.4,65535,131328,12,12,13,283,72,1265,3802,318,1460,64,2965429861,2366760781,0.1,296542990.5,1400487800,0.02210598,1.8e-05,0.88945,0.01414404,0.0769216,0.02224598,0,2,0,0,0,5,1,110,112,22.4,1.018182,472552,603349231,"0"
1410,288230376151728128,0,3,2048,53,50993,17,53,1,1,47,47,47,47,47,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.026176,0,0,0,0,0,1,6,5,5,5,1,0,0,"0"
986,288230376151728128,0.026003,3,2048,443,53062,6,443,2,5,0,267,0,0,0,0,0.026003,0.0130015,0.009193448,76.91421,0,-0.4285714,-1,531,0,0,120,120,0,0,64,3496787642,1,0,0,1,0,0,0,65535,45874.5,0,65535,1,0,0,534,8192,1,5,286,1380,256,3777210568,4223060717,0.004,15108842.99,1671157524,0.000136,0.000136,0.000525984,0.000213997,0.000139525,0.01853001,0.005065514,70,0,0,0,1,5,165,167,167,1.012121,373792,3249719,"0"
773,288230376151728128,1.045332,3,2048,53964,443,6,443,1131,558,1519758,6809,0,1368,1343.729,174.2204,0.714164,0.000924255,0.02135448,1081.953,1453852,0.339254,0.9910793,18995,0,1,64,64,0,0,16452,4145946285,1129,1519758,0,1130,6770,0,219510,65535,130983.9,65535,131328,10,11,11,283,0,1131,3400,318,1460,64,1255799159,4261212753,0.1,125579917.8,1560668215,0.030169,0.000289008,0.713975,0.01520653,0.06011706,0.030346,0,2,0,0,0,7,1,56,170,24.28572,3.035714,1069645,1414859253,"0"
1307,288230376151728128,4.251117,3,2048,56567,443,6,443,39803,21176,50188299,16835,0,1368,1260.917,364.0386,1.200844,0.000106804,0.006440417,9362.95,11800000,0.3054658,0.9993293,18995,0,1,64,64,0,0,16452,3674432236,39801,50188299,0,39802,16757,57,788573,65535,131011.2,65535,131328,127,126,128,283,8,39803,53883,318,1460,64,1804756080,2382691328,0.1,180475610.7,1516557026,0.02169101,8.99e-06,1.200565,0.006222486,0.01866118,0.02189901,0,2,0,0,0,7,1,42,48,6.857143,1.142857,10428860,13275107943,"0"
760,288230376151728128,1.145216,3,2048,53952,443,6,443,1765,678,2336986,6948,0,1368,1324.071,236.1298,0.771339,0.000648848,0.01846084,1541.194,2040651,0.4449447,0.9940715,18995,0,1,64,64,0,0,16452,3874916677,1764,2336987,0,1764,6909,1,337896,65535,130869.1,65535,131328,14,12,15,283,8,1765,5302,318,1460,64,2622602486,3658854564,0.1,262260252.5,1423987863,0.031218,4.4e-05,0.771197,0.01396913,0.06574638,0.031421,0,2,0,0,0,7,1,80,170,24.28572,2.125,1050276,1389274718,"0"
