"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","ipOptCnt","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isLab"
77,288230376151728128,0,3,2048,43832,6588,6,6588,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,0,3645107106,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,27,27,27,1,32,0,"1"
2,288230376151728128,55.268623,3,2048,443,49231,6,443,5,0,155,0,31,31,31,0,29.15823,11.05373,9.118548,0.09046724,2.804485,-1,1,19,1,1,54,54,0,0,64,0,592620866,1,0,5,0,0,0,501,501,501,501,0,0,0,281,0,5,15,258,0,0,2789681725,892326561,0.01,27896816.63,1662657331,0,65535,0,0,0,0,0,131,0,0,0,1,12,1,19,19,19,11,341,"1"
44,288230376151728128,0,3,2048,58473,21,6,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,0,237536618,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,4096,1,1,4,1380,1,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,2,2,2,1,3,0,"1"
132,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009843968,0.009843968,0.009843968,0.009843968,0,0.009843968,0,0,0,0,0,1,1,2,2,2,1,2482,483267,"1"
28,288230376151728128,0,3,2048,28235,443,6,443,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,53,53,0,0,0,0,4206150783,0,0,0,0,0,0,32955,32955,32955,32955,0,0,0,2,4096,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,4,1,1,1,1,24,0,"1"
106,288230376151728128,15.770444,3,2048,443,51918,6,443,9,0,168,0,0,24,18.66667,8.297421,7.986101,1.752272,2.373799,0.5706878,10.65284,-1,1,19,1,1,48,48,0,2,64,0,3778580839,2,24,9,0,0,0,504,504,504,504,0,0,0,281,0,9,27,258,0,0,1346761435,885794525,0.001,1346761.499,1689127712,0,65535,0,0,0,0,0,3,0,0,0,1,8,9,16,16,1.777778,121,2232,"1"
29,288230376151728128,57.45322,3,2048,443,49290,6,443,11,0,216,0,0,24,19.63636,7.755972,28.65594,5.22302,8.109612,0.1914601,3.75958,-1,1,19,1,1,57,57,0,2,64,0,3286386198,2,24,11,0,0,0,251,251,251,251,0,0,0,281,0,11,33,258,0,0,1939575684,1678071914,0.001,1939575.776,1688614605,0,65535,0,0,0,0,0,3,0,0,0,1,8,4,11,11,2.75,88,1728,"1"
52,576460752303456256,7.006056,3,34525,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.001657,1.751514,1.256546,0.5709347,98.20076,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,22,1376,"1"
3,288230376151728128,28.654495,3,2048,443,49168,6,443,2,0,62,0,31,31,31,0,28.6545,14.32725,10.13089,0.06979708,2.163709,-1,1,19,1,1,54,54,0,0,64,0,4122782999,1,0,2,0,0,0,501,501,501,501,0,0,0,281,4096,2,6,258,0,0,4130145463,3222677073,0.001,4130145.659,1686423976,0,65535,0,0,0,0,0,131,0,0,0,1,17,1,27,27,27,2,62,"1"
13,288230376151728128,3540.241356,3,2048,0,0,2,0,60,0,0,0,0,0,0,0,60.2843,59.00403,6.140601,0.016948,0,1,0,1,2992,4845,1,1,0,192,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,10,1,1,1,1,60,0,"1"
39,288230376151728128,0,3,2048,53233,34407,6,34407,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,0,223046904,0,0,0,0,0,0,1200,1200,1200,1200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,4,25,"1"
37,288230376151728128,0,3,2048,5353,5353,17,5353,1,0,338,0,338,338,338,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,6773,1315871,"1"
138,288230376151728128,0.039108,3,2048,5353,5353,17,5353,2,0,665,0,318,347,332.5,10.25305,0.039108,0.019554,0.01382677,51.14043,17004.19,1,1,1,54881,0,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,966,183653,"1"
39,288230376151728128,7.075367,3,2048,65391,7000,6,7000,7,0,0,0,0,0,0,0,2.068563,1.010767,0.4814526,0.989348,0,1,0,19,0,0,63,63,0,96,64,0,2974038716,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,4097,7,49,286,1386,0,3684017015,0,0.01,36840169.33,1653634062,0,65535,0,0,0,0,0,3,0,0,0,1,10,2,2,2,1,14,0,"1"
53,288230376151728128,0,3,2048,443,49372,6,443,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,17,65535,0,109,109,0,0,64,0,2771486688,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,195,0,0,0,1,19,1,29,29,29,10,0,"1"
3,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005940992,0.005940992,0.005940992,0.005940992,0,0.005940992,0,0,0,0,0,2,1,2,2,1,1,851,159243,"1"
10,288230376151728128,1080.00869,3,2048,0,0,2,0,19,0,0,0,0,0,0,0,60.00643,56.84256,10.60547,0.01759245,0,1,0,1,3361,4686,1,1,0,192,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,8,1,1,1,1,19,0,"1"
47,576460752303456256,7.00605,3,34525,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.001632,1.751513,1.256504,0.5709351,98.20084,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,17,3407,"1"
74,288230376151728128,15.016177,3,2048,443,49297,6,443,9,0,168,0,0,24,18.66667,8.297421,7.660125,1.668464,2.263906,0.5993536,11.18793,-1,1,19,1,1,51,51,0,0,64,0,1436362079,2,24,9,0,0,0,501,501,501,501,0,0,0,281,0,9,27,258,0,0,3305101507,3295372927,0.004,13220406.66,1677334121,0,65535,0,0,0,0,0,3,0,0,0,1,4,1,4,4,4,18,336,"1"
120,288230376151728128,0,3,2048,6881,57713,17,57713,1,0,20,0,20,20,20,0,0,0,0,0,0,1,1,1,65535,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,2,1044,"1"
60,288230376151728128,4.541548,3,2048,443,49288,6,443,5,0,155,0,31,31,31,0,2.412359,0.9083096,0.7533009,1.100946,34.12933,-1,1,17,1,41,239,239,0,0,64,0,2154765083,1,0,5,0,0,0,4096,4096,4096,4096,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,131,0,0,0,1,7,1,27,27,27,10,310,"1"
70,288230376151728128,60.755252,3,2048,443,49251,6,443,10,0,0,0,0,0,0,0,30.11743,6.075525,8.735437,0.1645948,0,-1,0,19,1,1,120,120,0,0,0,0,3026453783,1,0,10,0,0,0,265,265,265,265,0,0,0,273,0,10,30,258,0,0,3516113995,542676581,0.001,3516114.162,1686958266,0,65535,0,0,0,0,0,131,0,0,0,1,7,4,20,20,5,154,0,"1"
151,68,0,2,2054,0,0,0,0,1,1,46,28,46,46,46,0,0,0,0,0,0,0,0.2432432,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
76,288230376151728128,59.678256,3,2048,443,49245,6,443,10,0,0,0,0,0,0,0,29.69412,5.967826,8.583898,0.1675652,0,-1,0,19,1,1,120,120,0,0,0,0,1294551832,1,0,10,0,0,0,265,265,265,265,0,0,0,273,0,10,30,258,0,0,3516112971,918435656,0.001,3516113.138,1686958266,0,65535,0,0,0,0,0,131,0,0,0,1,7,8,24,24,3,154,0,"1"
18,288230376151728128,0,3,2048,60296,3306,6,3306,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,0,3778989287,0,0,0,0,0,0,28240,28240,28240,28240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,1,9,9,9,1,17,0,"1"
30,288230376151728128,0,3,2048,67,68,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.01045498,0,0,0,0,0,1,2,1,1,1,1,2,600,"1"
50,288230376151728128,0,3,2048,443,49355,6,443,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,17,65535,0,109,109,0,0,64,0,2095481268,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,195,0,0,0,1,19,1,29,29,29,7,0,"1"
87,288230376151728128,0,3,2048,58998,6588,6,6588,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,0,2913466825,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,17,17,17,1,32,0,"1"
64,288230376151728128,60.871967,3,2048,443,49258,6,443,9,0,0,0,0,0,0,0,30.22855,6.763552,8.975054,0.1478513,0,-1,0,17,1,1,120,120,0,0,0,0,128767792,1,0,9,0,0,0,65535,65535,65535,65535,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,131,0,0,0,1,7,1,17,17,17,154,0,"1"
115,288230376151728128,0,3,2048,32768,80,6,80,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,0,1217608941,0,0,0,0,0,0,1200,1200,1200,1200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,2127,416386,"1"
4,288230376151728128,3539.986814,3,2048,0,0,2,0,59,0,0,0,0,0,0,0,120.0136,59.99979,9.964059,0.01666673,0,1,0,1,36484,7484,1,1,0,192,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,6,1,1,1,1,59,0,"1"
30,288230376151728128,0,3,2048,443,49237,6,443,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,17,65535,0,107,107,0,0,64,0,1643253408,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,195,0,0,0,1,11,1,18,18,18,5,0,"1"
97,288230376151728128,15.57906,3,2048,443,51900,6,443,9,0,168,0,0,24,18.66667,8.297421,7.843314,1.731007,2.325822,0.5776985,10.78371,-1,1,19,1,1,48,48,0,2,64,0,3195989346,2,24,9,0,0,0,504,504,504,504,0,0,0,281,0,9,27,258,0,0,1346734811,2414689746,0.001,1346734.875,1689127712,0,65535,0,0,0,0,0,3,0,0,0,1,5,7,11,11,1.571429,90,1680,"1"
105,288230376151728128,0,3,2048,54124,8009,6,8009,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,248,248,0,0,0,0,2566173581,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,33,0,"1"
42,288230376151728128,0,3,2048,60000,5405,6,5405,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,0,893860863,0,0,0,0,0,0,600,600,600,600,0,0,0,2,4096,1,1,4,536,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,5,25,"1"
86,288230376151728128,6.901487,3,2048,57367,7000,6,7000,7,0,0,0,0,0,0,0,1.985835,0.9859267,0.4618085,1.014274,0,1,0,19,0,0,63,63,0,96,64,0,3112176591,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,4097,7,49,286,1386,0,541951296,0,0.001,541951.3217,1689932435,0,65535,0,0,0,0,0,3,0,0,0,1,7,1,1,1,1,35,0,"1"
48,288230376151728128,7.081423,3,2048,51410,7001,6,7001,4,0,0,0,0,0,0,0,4.065231,1.770356,1.278205,0.5648583,0,1,0,19,1,1,50,50,0,0,64,0,1990469546,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,1,4,20,286,1380,128,1694686461,0,0.01,16946864.23,1673727271,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,18,688,"1"
67,288230376151728128,31.154388,3,2048,443,49247,6,443,9,0,0,0,0,0,0,0,15.41401,3.461599,4.589902,0.2888839,0,-1,0,19,1,1,120,120,0,0,0,0,3903576462,1,0,9,0,0,0,265,265,265,265,0,0,0,273,0,9,27,258,0,0,428866491,2694117227,0.01,4288664.814,1686185686,0,65535,0,0,0,0,0,131,0,0,0,1,7,11,27,27,2.454545,154,0,"1"
32,288230376151728128,7.006627,3,2048,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.002126,1.751657,1.256653,0.5708881,98.19275,1,1,1,10270,22623,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,9577,1853088,"1"
18,288230376151728128,50.213984,3,2048,443,49196,6,443,4,0,96,0,24,24,24,0,28.71074,12.5535,9.017623,0.07965908,1.911818,-1,1,19,1,1,58,58,0,0,64,0,2579231998,1,0,4,0,0,0,251,251,251,251,0,0,0,281,0,4,12,258,0,0,1512951687,2146011324,0.01,15129516.53,1675344732,0,65535,0,0,0,0,0,131,0,0,0,1,10,6,37,37,6.166667,48,1008,"1"
85,288230376151728128,0,3,2048,58982,6588,6,6588,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,0,1253007455,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,19,19,19,1,32,0,"1"
79,288230376151728128,6.960349,3,2048,57340,7000,6,7000,7,0,0,0,0,0,0,0,1.943575,0.9943355,0.4543848,1.005697,0,1,0,19,0,0,63,63,0,96,64,0,1453322376,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2007486572,0,0.001,2007486.667,1688466853,0,65535,0,0,0,0,0,3,0,0,0,1,11,4,4,4,1,35,0,"1"
20,288230376151728128,42.963244,3,2048,443,49162,6,443,3,0,72,0,24,24,24,0,28.6705,14.32108,9.255204,0.06982712,1.675851,-1,1,19,1,1,57,57,0,0,64,0,3271253982,1,0,3,0,0,0,251,251,251,251,0,0,0,281,4096,3,9,258,0,0,1246288557,624602684,0.001,1246288.616,1689227956,0,65535,0,0,0,0,0,131,0,0,0,1,11,1,38,38,38,6,144,"1"
32,288230376151728128,0,3,2048,60000,6903,6,6903,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,0,3983537414,0,0,0,0,0,0,600,600,600,600,0,0,0,2,4096,1,1,4,536,1,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,5,1,1,1,1,7,688,"1"
13,288230376151728128,0,3,2048,47156,6379,6,6379,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,0,2771778499,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,3,0,"1"
118,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004910976,0.004910976,0.004910976,0.004910976,0,0.004910976,0,0,0,0,0,2,1,2,2,1,1,1736,333974,"1"
19,288230376151728128,0,3,2048,65502,33389,6,33389,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,0,2605560137,0,0,0,0,0,0,200,200,200,200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,4,512,"1"
6,288230376151728128,42.473563,3,2048,443,49232,6,443,3,0,93,0,31,31,31,0,28.16322,14.15786,9.080136,0.07063217,2.189597,-1,1,19,1,1,54,54,0,0,64,0,686658950,1,0,3,0,0,0,501,501,501,501,0,0,0,281,4096,3,9,258,0,0,2789673534,4204100972,0.001,2789673.667,1687764466,0,65535,0,0,0,0,0,131,0,0,0,1,15,2,24,24,12,11,341,"1"
107,288230376151728128,15.770445,3,2048,443,51919,6,443,9,0,168,0,0,24,18.66667,8.297421,7.9861,1.752272,2.367326,0.5706878,10.65284,-1,1,19,1,1,48,48,0,2,16448,0,3333687635,2,24,9,0,0,0,504,504,504,504,0,0,0,281,0,9,27,258,0,0,1346761435,3111013272,0.001,1346761.499,1689127712,0,65535,0,0,0,0,0,3,0,0,0,1,8,8,15,15,1.875,121,2232,"1"
7,288230376151728128,3540.158872,3,2048,0,0,2,0,59,0,0,0,0,0,0,0,120.0146,60.00268,9.922523,0.01666592,0,1,0,1,36220,7502,1,1,0,192,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,7,1,1,1,1,59,0,"1"
2,288230376151728128,3539.990189,3,2048,0,0,2,0,59,0,0,0,0,0,0,0,120.0137,59.99984,9.915861,0.01666671,0,1,0,1,36506,5910,1,1,0,192,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,7,1,1,1,1,59,0,"1"
56,288230376151728128,0,3,2048,443,49371,6,443,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,17,65535,0,108,108,0,0,64,0,24736469,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,195,0,0,0,1,19,1,30,30,30,12,0,"1"
30,288230376151728128,0,3,2048,46036,27021,17,27021,1,0,25,0,25,25,25,0,0,0,0,0,0,1,1,1,65535,0,245,245,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,49,"1"
58,288230376151728128,120.012953,3,2048,0,0,2,0,3,0,0,0,0,0,0,0,60.00655,40.00432,20.81891,0.0249973,0,1,0,1,35203,3860,1,1,0,192,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,5,0,"1"
105,288230376151728128,15.770448,3,2048,443,51920,6,443,9,0,168,0,0,24,18.66667,8.297421,7.986101,1.752272,2.374445,0.5706877,10.65284,-1,1,19,1,1,48,48,0,2,16448,0,334241074,2,24,9,0,0,0,504,504,504,504,0,0,0,281,0,9,27,258,0,0,1346761435,620852971,0.001,1346761.499,1689127712,0,65535,0,0,0,0,0,3,0,0,0,1,8,6,13,13,2.166667,121,2232,"1"
23,288230376151728128,0,3,2048,54196,3306,6,3306,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,0,470967084,0,0,0,0,0,0,28240,28240,28240,28240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,1,4,4,4,1,17,0,"1"
6,288230376151728128,0,3,2048,443,49228,6,443,1,0,31,0,31,31,31,0,0,0,0,0,0,-1,1,19,65535,0,56,56,0,0,64,0,1498097027,1,0,1,0,0,0,501,501,501,501,0,0,0,281,4096,1,3,258,0,0,3716317161,2095734268,0.01,37163170.78,1653311025,0,65535,0,0,0,0,0,131,0,0,0,1,15,1,21,21,21,2,62,"1"
40,288230376151728128,57.224158,3,2048,443,49353,6,443,11,0,216,0,0,24,19.63636,7.755972,28.65676,5.202196,8.112007,0.1922265,3.77463,-1,1,19,1,1,58,58,0,0,64,0,107601495,2,24,11,0,0,0,251,251,251,251,0,0,0,281,0,11,33,258,0,0,684562373,3950126587,0.004,2738249.622,1687815945,0,65535,0,0,0,0,0,3,0,0,0,1,5,2,6,6,3,22,432,"1"
18,288230376151728128,3540.24129,3,2048,0,0,2,0,60,0,0,0,0,0,0,0,60.28435,59.00402,6.140404,0.016948,0,1,0,1,2991,4833,1,1,0,192,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,60,0,"1"
109,288230376151728128,6.964817,3,2048,63556,7000,6,7000,7,0,0,0,0,0,0,0,1.946811,0.9949739,0.4503151,1.005051,0,1,0,19,0,0,63,63,0,96,64,0,562497709,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1311611691,0,0.001,1311611.753,1689162862,0,65535,0,0,0,0,0,3,0,0,0,1,3,1,1,1,1,14,0,"1"
61,288230376151728128,0,3,2048,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,65535,0,1,1,0,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,10,1,1,1,1,1,0,"1"
144,288230376151728128,40.084472,3,2048,5353,5353,17,5353,6,0,712,0,75,245,118.6667,42.69386,27.05478,6.680746,8.761534,0.1496839,17.76249,1,1,1,37387,24610,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1192,250502,"1"
31,288230376151728128,14.623486,3,2048,443,49272,6,443,9,0,168,0,0,24,18.66667,8.297421,7.423115,1.624832,2.198292,0.6154484,11.48837,-1,1,19,1,1,57,57,0,2,64,0,2770618299,2,24,9,0,0,0,505,505,505,505,0,0,0,281,0,9,27,258,0,0,3064922791,26183528,0.1,306492283.7,1384061857,0,65535,0,0,0,0,0,3,0,0,0,1,15,2,23,23,11.5,18,336,"1"
123,576460752303456256,0,3,34525,5353,5353,17,5353,1,0,398,0,398,398,398,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,15,9959,"1"
8,288230376151728128,63.726424,3,2048,443,49346,6,443,8,0,186,0,0,31,23.25,11.10364,32.25602,7.965803,9.787938,0.1255366,2.918726,-1,1,19,1,1,45,45,0,0,64,0,2661025994,2,31,8,0,0,0,64,64,64,64,0,0,0,281,0,8,24,258,0,0,4252570990,1580324957,0.001,4252571.192,1686301596,0,65535,0,0,0,0,0,3,0,0,0,1,11,1,18,18,18,8,186,"1"
52,288230376151728128,0,3,2048,58105,58291,6,58291,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,240,240,0,8,0,0,2711399746,0,0,0,0,0,0,14600,14600,14600,14600,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,1,0,"1"
17,288230376151728128,120.01274,3,2048,0,0,2,0,3,0,0,0,0,0,0,0,60.0064,40.00425,20.81887,0.02499735,0,1,0,1,3073,3434,1,1,0,192,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,9,1,1,1,1,3,0,"1"
39,288230376151728128,1.102351,3,2048,37030,22,6,22,2,0,0,0,0,0,0,0,1.102351,0.5511755,0.3897399,1.814304,0,1,0,19,1,1,48,48,0,0,64,0,1504016974,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,1,2,10,286,1380,0,1296374228,0,0.1,129637424.7,1560846389,0,65535,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,29,0,"1"
29,288230376151728128,0,3,2048,42996,9195,6,9195,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,244,244,0,0,0,0,662236932,0,0,0,0,0,0,1024,1024,1024,1024,0,0,0,2,4096,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,1,1,1,1,13,0,"1"
50,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009899008,0.009899008,0.009899008,0.009899008,0,0.009899008,0,0,0,0,0,2,1,2,2,1,1,2863,555381,"1"
